Modification	PeaksSource	Library	I	TruePeaks	Tool	Fdr	Peaks	Precision	Recall
H3K27ac	macs2	1mln	4	500	SPAN-NBHMM2NZ	0.05	892	498	455
H3K27ac	macs2	1mln	4	500	SPAN-NBHMM2NZ	1e-05	484	495	483
H3K27ac	macs2	1mln	4	500	SPAN-NBHMM2NZ	0.01	638	498	463
H3K27ac	macs2	1mln	4	500	SPAN-NBHMM2NZ	0.001	585	497	470
H3K27ac	macs2	1mln	4	500	SPAN-NBHMM2NZ	0.0001	643	497	481
H3K27ac	macs2	1mln	4	500	SPAN-NBHMM2NZ	1e-06	484	495	483
H3K27ac	macs2	1mln	4	500	SPAN-NBHMM3NZ	0.1	1020	498	447
H3K27ac	macs2	1mln	4	500	SPAN-NBHMM3NZ	0.05	654	498	451
H3K27ac	macs2	1mln	4	500	SPAN-NBHMM3NZ	0.01	520	497	460
H3K27ac	macs2	1mln	4	500	SPAN-NBHMM3NZ	0.001	517	497	468
H3K27ac	macs2	1mln	4	500	SPAN-NBHMM3NZ	0.0001	574	497	480
H3K27ac	macs2	1mln	4	500	SPAN-NBHMM3NZ	1e-05	485	493	484
H3K27ac	macs2	1mln	4	500	SPAN-NBHMM3NZ	1e-06	485	493	484
H3K27ac	macs2	1mln	4	500	SPAN-Islands	0.1	485	497	485
H3K27ac	macs2	1mln	4	500	SPAN-Islands	0.01	485	497	485
H3K27ac	macs2	1mln	4	500	SPAN-Islands	0.05	485	497	485
H3K27ac	macs2	1mln	4	500	SPAN-Islands	0.001	485	497	485
H3K27ac	macs2	1mln	4	500	SPAN-Islands	0.0001	485	497	485
H3K27ac	macs2	1mln	4	500	SPAN-Islands	1e-06	483	495	483
H3K27ac	macs2	1mln	4	500	SPAN-Islands	1e-05	484	496	484
H3K27ac	macs2	1mln	5	500	Macs2	0.1	1989	487	684
H3K27ac	macs2	1mln	5	500	Macs2	0.05	935	486	699
H3K27ac	macs2	1mln	5	500	Macs2	0.01	718	481	692
H3K27ac	macs2	1mln	5	500	Macs2	1e-3	711	477	710
H3K27ac	macs2	1mln	5	500	Macs2	1e-4	679	472	679
H3K27ac	macs2	1mln	5	500	Macs2	1e-5	658	459	658
H3K27ac	macs2	1mln	5	500	Macs2	1e-6	613	443	613
H3K27ac	macs2	1mln	5	500	Macs2Broad	0.1	2825	490	518
H3K27ac	macs2	1mln	5	500	Macs2Broad	0.05	1109	490	518
H3K27ac	macs2	1mln	5	500	Macs2Broad	0.01	566	485	516
H3K27ac	macs2	1mln	5	500	Macs2Broad	1e-3	516	481	513
H3K27ac	macs2	1mln	5	500	Macs2Broad	1e-4	507	476	507
H3K27ac	macs2	1mln	5	500	Macs2Broad	1e-5	501	472	501
H3K27ac	macs2	1mln	5	500	Macs2Broad	1e-6	492	463	492
H3K27ac	macs2	1mln	5	500	SPAN-GAP5	1E-6	491	499	491
H3K27ac	macs2	1mln	5	500	SPAN-GAP5	0.1	501	500	471
H3K27ac	macs2	1mln	5	500	SPAN-GAP5	0.05	488	500	477
H3K27ac	macs2	1mln	5	500	SPAN-GAP5	0.01	480	499	480
H3K27ac	macs2	1mln	5	500	SPAN-GAP5	0.001	481	499	481
H3K27ac	macs2	1mln	5	500	SPAN-GAP5	0.0001	484	499	484
H3K27ac	macs2	1mln	5	500	SPAN-GAP5	1e-05	488	499	488
H3K27ac	macs2	1mln	5	500	SPAN-GAP5	1e-06	491	499	491
H3K27ac	macs2	1mln	5	500	SPAN-NBHMM2NZ	0.1	1439	499	448
H3K27ac	macs2	1mln	5	500	SPAN-NBHMM2NZ	0.05	917	499	453
H3K27ac	macs2	1mln	5	500	SPAN-NBHMM2NZ	1e-05	482	495	481
H3K27ac	macs2	1mln	5	500	SPAN-NBHMM2NZ	0.01	672	499	463
H3K27ac	macs2	1mln	5	500	SPAN-NBHMM2NZ	0.001	604	499	469
H3K27ac	macs2	1mln	5	500	SPAN-NBHMM2NZ	0.0001	649	496	475
H3K27ac	macs2	1mln	5	500	SPAN-NBHMM2NZ	1e-06	482	495	481
H3K27ac	macs2	1mln	5	500	SPAN-NBHMM3NZ	0.1	1053	499	448
H3K27ac	macs2	1mln	5	500	SPAN-NBHMM3NZ	0.05	654	499	449
H3K27ac	macs2	1mln	5	500	SPAN-NBHMM3NZ	0.01	524	499	461
H3K27ac	macs2	1mln	5	500	SPAN-NBHMM3NZ	0.001	512	499	466
H3K27ac	macs2	1mln	5	500	SPAN-NBHMM3NZ	0.0001	586	496	470
H3K27ac	macs2	1mln	5	500	SPAN-NBHMM3NZ	1e-06	482	493	481
H3K27ac	macs2	1mln	5	500	SPAN-NBHMM3NZ	1e-05	482	493	481
H3K27ac	macs2	1mln	5	500	SPAN-Islands	0.1	481	499	481
H3K27ac	macs2	1mln	5	500	SPAN-Islands	0.01	481	499	481
H3K27ac	macs2	1mln	5	500	SPAN-Islands	0.05	481	499	481
H3K27ac	macs2	1mln	5	500	SPAN-Islands	0.001	481	499	481
H3K27ac	macs2	1mln	5	500	SPAN-Islands	0.0001	481	499	481
H3K27ac	macs2	1mln	5	500	SPAN-Islands	1e-05	478	496	478
H3K27ac	macs2	1mln	5	500	SPAN-Islands	1e-06	477	495	477
H3K27ac	macs2	1mln	6	500	Macs2	0.1	1980	493	729
H3K27ac	macs2	1mln	6	500	Macs2	0.05	950	492	730
H3K27ac	macs2	1mln	6	500	Macs2	0.01	753	488	735
H3K27ac	macs2	1mln	6	500	Macs2	1e-3	711	488	709
H3K27ac	macs2	1mln	6	500	Macs2	1e-4	678	479	678
H3K27ac	macs2	1mln	6	500	Macs2	1e-5	647	464	647
H3K27ac	macs2	1mln	6	500	Macs2	1e-6	603	449	603
H3K27ac	macs2	1mln	6	500	Macs2Broad	0.1	2685	493	540
H3K27ac	macs2	1mln	6	500	Macs2Broad	0.05	1048	492	537
H3K27ac	macs2	1mln	6	500	Macs2Broad	0.01	579	490	530
H3K27ac	macs2	1mln	6	500	Macs2Broad	1e-3	536	489	533
H3K27ac	macs2	1mln	6	500	Macs2Broad	1e-4	533	484	533
H3K27ac	macs2	1mln	6	500	Macs2Broad	1e-5	521	478	521
H3K27ac	macs2	1mln	6	500	Macs2Broad	1e-6	506	466	506
H3K27ac	macs2	1mln	6	500	SPAN-GAP5	1E-6	492	497	492
H3K27ac	macs2	1mln	6	500	SPAN-GAP5	0.1	532	500	483
H3K27ac	macs2	1mln	6	500	SPAN-GAP5	0.05	499	500	486
H3K27ac	macs2	1mln	6	500	SPAN-GAP5	0.01	487	500	487
H3K27ac	macs2	1mln	6	500	SPAN-GAP5	0.001	490	499	490
H3K27ac	macs2	1mln	6	500	SPAN-GAP5	0.0001	489	498	489
H3K27ac	macs2	1mln	6	500	SPAN-GAP5	1e-05	491	498	491
H3K27ac	macs2	1mln	6	500	SPAN-GAP5	1e-06	492	497	492
H3K27ac	macs2	1mln	6	500	SPAN-NBHMM2NZ	0.1	1340	500	464
H3K27ac	macs2	1mln	6	500	SPAN-NBHMM2NZ	0.05	906	500	468
H3K27ac	macs2	1mln	6	500	SPAN-NBHMM2NZ	0.01	665	500	477
H3K27ac	macs2	1mln	6	500	SPAN-NBHMM2NZ	0.001	614	499	484
H3K27ac	macs2	1mln	6	500	SPAN-NBHMM2NZ	0.0001	675	497	485
H3K27ac	macs2	1mln	6	500	SPAN-NBHMM2NZ	1e-05	487	493	486
H3K27ac	macs2	1mln	6	500	SPAN-NBHMM2NZ	1e-06	487	493	486
H3K27ac	macs2	1mln	6	500	SPAN-NBHMM3NZ	0.1	997	500	455
H3K27ac	macs2	1mln	6	500	SPAN-NBHMM3NZ	0.05	658	500	466
H3K27ac	macs2	1mln	6	500	SPAN-NBHMM3NZ	0.01	539	499	474
H3K27ac	macs2	1mln	6	500	SPAN-NBHMM3NZ	0.001	533	498	479
H3K27ac	macs2	1mln	6	500	SPAN-NBHMM3NZ	0.0001	600	497	484
H3K27ac	macs2	1mln	6	500	SPAN-NBHMM3NZ	1e-05	487	493	486
H3K27ac	macs2	1mln	6	500	SPAN-NBHMM3NZ	1e-06	487	493	486
H3K27ac	macs2	1mln	6	500	SPAN-Islands	0.1	490	499	490
H3K27ac	macs2	1mln	6	500	SPAN-Islands	0.05	490	499	490
H3K27ac	macs2	1mln	6	500	SPAN-Islands	0.01	490	499	490
H3K27ac	macs2	1mln	6	500	SPAN-Islands	0.001	490	499	490
H3K27ac	macs2	1mln	6	500	SPAN-Islands	0.0001	489	498	489
H3K27ac	macs2	1mln	6	500	SPAN-Islands	1e-05	486	495	486
H3K27ac	macs2	1mln	6	500	SPAN-Islands	1e-06	481	490	481
H3K27ac	macs2	1mln	7	500	Macs2	0.1	2045	488	684
H3K27ac	macs2	1mln	7	500	Macs2	0.05	964	486	693
H3K27ac	macs2	1mln	7	500	Macs2	0.01	738	483	715
H3K27ac	macs2	1mln	7	500	Macs2	1e-3	721	480	720
H3K27ac	macs2	1mln	7	500	Macs2	1e-4	701	471	701
H3K27ac	macs2	1mln	7	500	Macs2	1e-5	664	463	664
H3K27ac	macs2	1mln	7	500	Macs2	1e-6	623	452	623
H3K27ac	macs2	1mln	7	500	Macs2Broad	0.1	2959	488	512
H3K27ac	macs2	1mln	7	500	Macs2Broad	0.05	1143	488	514
H3K27ac	macs2	1mln	7	500	Macs2Broad	0.01	570	486	514
H3K27ac	macs2	1mln	7	500	Macs2Broad	1e-3	512	482	511
H3K27ac	macs2	1mln	7	500	Macs2Broad	1e-4	509	478	509
H3K27ac	macs2	1mln	7	500	Macs2Broad	1e-5	506	473	506
H3K27ac	macs2	1mln	7	500	Macs2Broad	1e-6	490	461	490
H3K27ac	macs2	1mln	7	500	SPAN-GAP5	1E-6	487	491	487
H3K27ac	macs2	1mln	7	500	SPAN-GAP5	0.1	488	498	484
H3K27ac	macs2	1mln	7	500	SPAN-GAP5	0.05	486	497	486
H3K27ac	macs2	1mln	7	500	SPAN-GAP5	0.01	490	497	490
H3K27ac	macs2	1mln	7	500	SPAN-GAP5	0.001	491	497	491
H3K27ac	macs2	1mln	7	500	SPAN-GAP5	0.0001	488	494	488
H3K27ac	macs2	1mln	7	500	SPAN-GAP5	1e-05	488	494	488
H3K27ac	macs2	1mln	7	500	SPAN-GAP5	1e-06	487	491	487
H3K27ac	macs2	1mln	7	500	SPAN-NBHMM2NZ	0.1	1198	497	448
H3K27ac	macs2	1mln	7	500	SPAN-NBHMM2NZ	0.05	799	496	452
H3K27ac	macs2	1mln	7	500	SPAN-NBHMM2NZ	0.01	605	495	463
H3K27ac	macs2	1mln	7	500	SPAN-NBHMM2NZ	1e-05	473	479	472
H3K27ac	macs2	1mln	7	500	SPAN-NBHMM2NZ	0.001	560	492	467
H3K27ac	macs2	1mln	7	500	SPAN-NBHMM2NZ	0.0001	669	485	472
H3K27ac	macs2	1mln	7	500	SPAN-NBHMM2NZ	1e-06	473	479	472
H3K27ac	macs2	1mln	7	500	SPAN-NBHMM3NZ	0.1	971	497	445
H3K27ac	macs2	1mln	7	500	SPAN-NBHMM3NZ	0.05	660	497	452
H3K27ac	macs2	1mln	7	500	SPAN-NBHMM3NZ	0.01	532	497	462
H3K27ac	macs2	1mln	7	500	SPAN-NBHMM3NZ	0.001	523	497	471
H3K27ac	macs2	1mln	7	500	SPAN-NBHMM3NZ	0.0001	608	496	479
H3K27ac	macs2	1mln	7	500	SPAN-NBHMM3NZ	1e-05	485	491	484
H3K27ac	macs2	1mln	7	500	SPAN-NBHMM3NZ	1e-06	485	491	484
H3K27ac	macs2	1mln	7	500	SPAN-Islands	0.1	491	497	491
H3K27ac	macs2	1mln	7	500	SPAN-Islands	0.05	491	497	491
H3K27ac	macs2	1mln	7	500	SPAN-Islands	0.01	491	497	491
H3K27ac	macs2	1mln	7	500	SPAN-Islands	0.001	488	494	488
H3K27ac	macs2	1mln	7	500	SPAN-Islands	0.0001	485	491	485
H3K27ac	macs2	1mln	7	500	SPAN-Islands	1e-05	478	484	478
H3K27ac	macs2	1mln	7	500	SPAN-Islands	1e-06	469	475	469
H3K27ac	macs2	1mln	8	500	Macs2	0.1	1943	490	730
H3K27ac	macs2	1mln	8	500	Macs2	0.05	919	489	722
H3K27ac	macs2	1mln	8	500	Macs2	0.01	738	484	726
H3K27ac	macs2	1mln	8	500	Macs2	1e-3	680	472	680
H3K27ac	macs2	1mln	8	500	Macs2	1e-4	676	463	676
H3K27ac	macs2	1mln	8	500	Macs2	1e-5	676	447	676
H3K27ac	macs2	1mln	8	500	Macs2	1e-6	640	432	640
H3K27ac	macs2	1mln	8	500	Macs2Broad	0.1	2602	491	527
H3K27ac	macs2	1mln	8	500	Macs2Broad	0.05	1033	491	527
H3K27ac	macs2	1mln	8	500	Macs2Broad	0.01	559	487	525
H3K27ac	macs2	1mln	8	500	Macs2Broad	1e-3	520	482	518
H3K27ac	macs2	1mln	8	500	Macs2Broad	1e-4	508	472	508
H3K27ac	macs2	1mln	8	500	Macs2Broad	1e-5	491	459	491
H3K27ac	macs2	1mln	8	500	Macs2Broad	1e-6	478	447	478
H3K27ac	macs2	1mln	8	500	SPAN-GAP5	1E-6	488	493	488
H3K27ac	macs2	1mln	8	500	SPAN-GAP5	0.1	565	498	478
H3K27ac	macs2	1mln	8	500	SPAN-GAP5	0.05	496	498	481
H3K27ac	macs2	1mln	8	500	SPAN-GAP5	0.01	483	497	483
H3K27ac	macs2	1mln	8	500	SPAN-GAP5	0.001	487	497	487
H3K27ac	macs2	1mln	8	500	SPAN-GAP5	0.0001	488	495	488
H3K27ac	macs2	1mln	8	500	SPAN-GAP5	1e-06	488	493	488
H3K27ac	macs2	1mln	8	500	SPAN-GAP5	1e-05	488	494	488
H3K27ac	macs2	1mln	8	500	SPAN-NBHMM2NZ	0.1	1267	498	455
H3K27ac	macs2	1mln	8	500	SPAN-NBHMM2NZ	0.05	830	498	461
H3K27ac	macs2	1mln	8	500	SPAN-NBHMM2NZ	0.01	633	496	467
H3K27ac	macs2	1mln	8	500	SPAN-NBHMM2NZ	0.001	570	494	469
H3K27ac	macs2	1mln	8	500	SPAN-NBHMM2NZ	0.0001	625	493	476
H3K27ac	macs2	1mln	8	500	SPAN-NBHMM2NZ	1e-05	482	491	481
H3K27ac	macs2	1mln	8	500	SPAN-NBHMM2NZ	1e-06	482	491	481
H3K27ac	macs2	1mln	8	500	SPAN-NBHMM3NZ	0.1	971	498	454
H3K27ac	macs2	1mln	8	500	SPAN-NBHMM3NZ	0.05	642	497	457
H3K27ac	macs2	1mln	8	500	SPAN-NBHMM3NZ	0.01	517	494	460
H3K27ac	macs2	1mln	8	500	SPAN-NBHMM3NZ	0.001	508	494	468
H3K27ac	macs2	1mln	8	500	SPAN-NBHMM3NZ	0.0001	555	493	473
H3K27ac	macs2	1mln	8	500	SPAN-NBHMM3NZ	1e-05	483	490	482
H3K27ac	macs2	1mln	8	500	SPAN-NBHMM3NZ	1e-06	483	490	482
H3K27ac	macs2	1mln	8	500	SPAN-Islands	0.1	487	497	487
H3K27ac	macs2	1mln	8	500	SPAN-Islands	0.05	487	497	487
H3K27ac	macs2	1mln	8	500	SPAN-Islands	0.01	487	497	487
H3K27ac	macs2	1mln	8	500	SPAN-Islands	0.001	486	496	486
H3K27ac	macs2	1mln	8	500	SPAN-Islands	0.0001	484	494	484
H3K27ac	macs2	1mln	8	500	SPAN-Islands	1e-05	483	493	483
H3K27ac	macs2	1mln	8	500	SPAN-Islands	1e-06	477	487	477
H3K27ac	macs2	1mln	9	500	Macs2	0.1	1995	489	749
H3K27ac	macs2	1mln	9	500	Macs2	0.05	972	488	763
H3K27ac	macs2	1mln	9	500	Macs2	0.01	766	485	753
H3K27ac	macs2	1mln	9	500	Macs2	1e-3	695	479	694
H3K27ac	macs2	1mln	9	500	Macs2	1e-4	653	463	653
H3K27ac	macs2	1mln	9	500	Macs2	1e-5	635	452	635
H3K27ac	macs2	1mln	9	500	Macs2	1e-6	569	432	569
H3K27ac	macs2	1mln	9	500	Macs2Broad	0.1	2672	490	534
H3K27ac	macs2	1mln	9	500	Macs2Broad	0.05	1071	489	536
H3K27ac	macs2	1mln	9	500	Macs2Broad	0.01	578	487	530
H3K27ac	macs2	1mln	9	500	Macs2Broad	1e-3	528	484	527
H3K27ac	macs2	1mln	9	500	Macs2Broad	1e-4	523	475	523
H3K27ac	macs2	1mln	9	500	Macs2Broad	1e-5	509	467	509
H3K27ac	macs2	1mln	9	500	Macs2Broad	1e-6	487	451	487
H3K27ac	macs2	1mln	9	500	SPAN-GAP5	1E-6	491	497	491
H3K27ac	macs2	1mln	9	500	SPAN-GAP5	0.1	559	500	484
H3K27ac	macs2	1mln	9	500	SPAN-GAP5	0.05	495	500	485
H3K27ac	macs2	1mln	9	500	SPAN-GAP5	0.01	486	499	486
H3K27ac	macs2	1mln	9	500	SPAN-GAP5	0.001	488	498	488
H3K27ac	macs2	1mln	9	500	SPAN-GAP5	0.0001	491	498	491
H3K27ac	macs2	1mln	9	500	SPAN-GAP5	1e-06	491	497	491
H3K27ac	macs2	1mln	9	500	SPAN-GAP5	1e-05	491	497	491
H3K27ac	macs2	1mln	9	500	SPAN-NBHMM2NZ	0.1	1312	499	448
H3K27ac	macs2	1mln	9	500	SPAN-NBHMM2NZ	0.05	831	499	452
H3K27ac	macs2	1mln	9	500	SPAN-NBHMM2NZ	0.01	617	498	460
H3K27ac	macs2	1mln	9	500	SPAN-NBHMM2NZ	0.001	562	498	465
H3K27ac	macs2	1mln	9	500	SPAN-NBHMM2NZ	1e-05	484	496	483
H3K27ac	macs2	1mln	9	500	SPAN-NBHMM2NZ	0.0001	615	497	474
H3K27ac	macs2	1mln	9	500	SPAN-NBHMM2NZ	1e-06	484	496	483
H3K27ac	macs2	1mln	9	500	SPAN-NBHMM3NZ	0.1	998	499	445
H3K27ac	macs2	1mln	9	500	SPAN-NBHMM3NZ	0.05	637	499	451
H3K27ac	macs2	1mln	9	500	SPAN-NBHMM3NZ	0.01	520	498	457
H3K27ac	macs2	1mln	9	500	SPAN-NBHMM3NZ	0.001	514	498	465
H3K27ac	macs2	1mln	9	500	SPAN-NBHMM3NZ	0.0001	564	497	474
H3K27ac	macs2	1mln	9	500	SPAN-NBHMM3NZ	1e-06	484	495	483
H3K27ac	macs2	1mln	9	500	SPAN-NBHMM3NZ	1e-05	484	495	483
H3K27ac	macs2	1mln	9	500	SPAN-Islands	0.1	488	498	488
H3K27ac	macs2	1mln	9	500	SPAN-Islands	0.05	488	498	488
H3K27ac	macs2	1mln	9	500	SPAN-Islands	0.01	488	498	488
H3K27ac	macs2	1mln	9	500	SPAN-Islands	0.001	487	497	487
H3K27ac	macs2	1mln	9	500	SPAN-Islands	0.0001	487	497	487
H3K27ac	macs2	1mln	9	500	SPAN-Islands	1e-05	485	495	485
H3K27ac	macs2	1mln	9	500	SPAN-Islands	1e-06	483	493	483
H3K27ac	macs2	1mln	10	500	Macs2	0.1	1930	486	730
H3K27ac	macs2	1mln	10	500	Macs2	0.05	951	484	728
H3K27ac	macs2	1mln	10	500	Macs2	0.01	729	481	715
H3K27ac	macs2	1mln	10	500	Macs2	1e-3	698	471	698
H3K27ac	macs2	1mln	10	500	Macs2	1e-4	672	459	672
H3K27ac	macs2	1mln	10	500	Macs2	1e-5	642	444	642
H3K27ac	macs2	1mln	10	500	Macs2	1e-6	590	431	590
H3K27ac	macs2	1mln	10	500	Macs2Broad	0.1	2642	487	539
H3K27ac	macs2	1mln	10	500	Macs2Broad	0.05	1059	486	530
H3K27ac	macs2	1mln	10	500	Macs2Broad	0.01	566	485	532
H3K27ac	macs2	1mln	10	500	Macs2Broad	1e-3	526	478	525
H3K27ac	macs2	1mln	10	500	Macs2Broad	1e-4	510	467	510
H3K27ac	macs2	1mln	10	500	Macs2Broad	1e-5	497	460	497
H3K27ac	macs2	1mln	10	500	Macs2Broad	1e-6	478	449	478
H3K27ac	macs2	1mln	10	500	SPAN-GAP5	1E-6	487	497	487
H3K27ac	macs2	1mln	10	500	SPAN-GAP5	0.1	512	499	470
H3K27ac	macs2	1mln	10	500	SPAN-GAP5	0.05	480	499	472
H3K27ac	macs2	1mln	10	500	SPAN-GAP5	0.01	478	498	478
H3K27ac	macs2	1mln	10	500	SPAN-GAP5	0.001	479	497	479
H3K27ac	macs2	1mln	10	500	SPAN-GAP5	0.0001	482	497	482
H3K27ac	macs2	1mln	10	500	SPAN-GAP5	1e-05	484	497	484
H3K27ac	macs2	1mln	10	500	SPAN-GAP5	1e-06	487	497	487
H3K27ac	macs2	1mln	10	500	SPAN-NBHMM2NZ	0.1	1332	499	446
H3K27ac	macs2	1mln	10	500	SPAN-NBHMM2NZ	0.05	890	499	451
H3K27ac	macs2	1mln	10	500	SPAN-NBHMM2NZ	0.01	641	499	462
H3K27ac	macs2	1mln	10	500	SPAN-NBHMM2NZ	0.001	590	499	466
H3K27ac	macs2	1mln	10	500	SPAN-NBHMM2NZ	0.0001	637	498	475
H3K27ac	macs2	1mln	10	500	SPAN-NBHMM2NZ	1e-05	483	497	482
H3K27ac	macs2	1mln	10	500	SPAN-NBHMM2NZ	1e-06	483	497	482
H3K27ac	macs2	1mln	10	500	SPAN-NBHMM3NZ	0.1	1006	499	444
H3K27ac	macs2	1mln	10	500	SPAN-NBHMM3NZ	0.05	635	499	446
H3K27ac	macs2	1mln	10	500	SPAN-NBHMM3NZ	0.01	519	499	458
H3K27ac	macs2	1mln	10	500	SPAN-NBHMM3NZ	0.001	516	499	464
H3K27ac	macs2	1mln	10	500	SPAN-NBHMM3NZ	0.0001	576	498	474
H3K27ac	macs2	1mln	10	500	SPAN-NBHMM3NZ	1e-05	487	496	486
H3K27ac	macs2	1mln	10	500	SPAN-NBHMM3NZ	1e-06	487	496	486
H3K27ac	macs2	1mln	10	500	SPAN-Islands	0.1	480	497	480
H3K27ac	macs2	1mln	10	500	SPAN-Islands	0.05	480	497	480
H3K27ac	macs2	1mln	10	500	SPAN-Islands	0.01	480	497	480
H3K27ac	macs2	1mln	10	500	SPAN-Islands	0.0001	480	497	480
H3K27ac	macs2	1mln	10	500	SPAN-Islands	0.001	480	497	480
H3K27ac	macs2	1mln	10	500	SPAN-Islands	1e-05	478	495	478
H3K27ac	macs2	1mln	10	500	SPAN-Islands	1e-06	475	492	475
H3K27me3	macs2	500k	1	500	Macs2	0.1	880	468	597
H3K27me3	macs2	500k	1	500	Macs2	0.05	599	465	598
H3K27me3	macs2	500k	1	500	Macs2	0.01	572	462	572
H3K27me3	macs2	500k	1	500	Macs2	1e-3	562	449	562
H3K27me3	macs2	500k	1	500	Macs2	1e-4	544	437	544
H3K27me3	macs2	500k	1	500	Macs2	1e-5	501	418	501
H3K27me3	macs2	500k	1	500	Macs2	1e-6	475	403	475
H3K27me3	macs2	500k	1	500	Macs2Broad	0.1	814	469	473
H3K27me3	macs2	500k	1	500	Macs2Broad	0.05	489	468	474
H3K27me3	macs2	500k	1	500	Macs2Broad	0.01	480	464	479
H3K27me3	macs2	500k	1	500	Macs2Broad	1e-3	473	458	473
H3K27me3	macs2	500k	1	500	Macs2Broad	1e-4	466	451	466
H3K27me3	macs2	500k	1	500	Macs2Broad	1e-5	456	441	456
H3K27me3	macs2	500k	1	500	Macs2Broad	1e-6	435	424	435
H3K27me3	macs2	500k	1	500	SPAN-GAP5	1E-6	462	497	462
H3K27me3	macs2	500k	1	500	SPAN-GAP5	0.1	520	499	444
H3K27me3	macs2	500k	1	500	SPAN-GAP5	0.05	455	499	447
H3K27me3	macs2	500k	1	500	SPAN-GAP5	0.01	454	499	453
H3K27me3	macs2	500k	1	500	SPAN-GAP5	0.001	458	499	458
H3K27me3	macs2	500k	1	500	SPAN-GAP5	0.0001	461	499	461
H3K27me3	macs2	500k	1	500	SPAN-GAP5	1e-05	462	499	462
H3K27me3	macs2	500k	1	500	SPAN-GAP5	1e-06	462	497	462
H3K27me3	macs2	500k	1	500	SPAN-NBHMM2NZ	0.1	903	500	359
H3K27me3	macs2	500k	1	500	SPAN-NBHMM2NZ	0.05	597	500	369
H3K27me3	macs2	500k	1	500	SPAN-NBHMM2NZ	0.01	464	500	388
H3K27me3	macs2	500k	1	500	SPAN-NBHMM2NZ	1e-05	454	497	453
H3K27me3	macs2	500k	1	500	SPAN-NBHMM2NZ	0.001	470	499	412
H3K27me3	macs2	500k	1	500	SPAN-NBHMM2NZ	0.0001	620	498	441
H3K27me3	macs2	500k	1	500	SPAN-NBHMM2NZ	1e-06	454	497	453
H3K27me3	macs2	500k	1	500	SPAN-NBHMM3NZ	0.1	891	500	359
H3K27me3	macs2	500k	1	500	SPAN-NBHMM3NZ	0.05	586	500	369
H3K27me3	macs2	500k	1	500	SPAN-NBHMM3NZ	0.01	466	500	391
H3K27me3	macs2	500k	1	500	SPAN-NBHMM3NZ	0.001	468	499	412
H3K27me3	macs2	500k	1	500	SPAN-NBHMM3NZ	0.0001	582	498	443
H3K27me3	macs2	500k	1	500	SPAN-NBHMM3NZ	1e-05	454	497	453
H3K27me3	macs2	500k	1	500	SPAN-NBHMM3NZ	1e-06	454	497	453
H3K27me3	macs2	500k	1	500	SPAN-Islands	0.1	458	499	458
H3K27me3	macs2	500k	1	500	SPAN-Islands	0.05	458	499	458
H3K27me3	macs2	500k	1	500	SPAN-Islands	0.01	458	499	458
H3K27me3	macs2	500k	1	500	SPAN-Islands	0.001	456	497	456
H3K27me3	macs2	500k	1	500	SPAN-Islands	0.0001	456	497	456
H3K27me3	macs2	500k	1	500	SPAN-Islands	1e-06	455	496	455
H3K27me3	macs2	500k	1	500	SPAN-Islands	1e-05	456	497	456
H3K27me3	macs2	500k	2	500	Macs2	0.1	899	472	616
H3K27me3	macs2	500k	2	500	Macs2	0.05	601	464	598
H3K27me3	macs2	500k	2	500	Macs2	0.01	600	457	599
H3K27me3	macs2	500k	2	500	Macs2	1e-3	572	438	572
H3K27me3	macs2	500k	2	500	Macs2	1e-4	549	425	549
H3K27me3	macs2	500k	2	500	Macs2	1e-5	505	408	505
H3K27me3	macs2	500k	2	500	Macs2	1e-6	479	385	479
H3K27me3	macs2	500k	2	500	Macs2Broad	0.1	836	473	485
H3K27me3	macs2	500k	2	500	Macs2Broad	0.05	500	468	481
H3K27me3	macs2	500k	2	500	Macs2Broad	0.01	484	462	483
H3K27me3	macs2	500k	2	500	Macs2Broad	1e-3	473	448	473
H3K27me3	macs2	500k	2	500	Macs2Broad	1e-4	464	438	464
H3K27me3	macs2	500k	2	500	Macs2Broad	1e-5	441	417	441
H3K27me3	macs2	500k	2	500	Macs2Broad	1e-6	420	405	420
H3K27me3	macs2	500k	2	500	SPAN-GAP5	1E-6	461	499	461
H3K27me3	macs2	500k	2	500	SPAN-GAP5	0.1	541	500	446
H3K27me3	macs2	500k	2	500	SPAN-GAP5	0.05	449	499	447
H3K27me3	macs2	500k	2	500	SPAN-GAP5	0.01	455	499	455
H3K27me3	macs2	500k	2	500	SPAN-GAP5	0.001	461	499	461
H3K27me3	macs2	500k	2	500	SPAN-GAP5	0.0001	461	499	461
H3K27me3	macs2	500k	2	500	SPAN-GAP5	1e-05	461	499	461
H3K27me3	macs2	500k	2	500	SPAN-GAP5	1e-06	461	499	461
H3K27me3	macs2	500k	2	500	SPAN-NBHMM2NZ	0.1	852	500	372
H3K27me3	macs2	500k	2	500	SPAN-NBHMM2NZ	0.05	586	500	379
H3K27me3	macs2	500k	2	500	SPAN-NBHMM2NZ	1e-05	454	499	453
H3K27me3	macs2	500k	2	500	SPAN-NBHMM2NZ	0.01	471	500	396
H3K27me3	macs2	500k	2	500	SPAN-NBHMM2NZ	0.001	464	500	414
H3K27me3	macs2	500k	2	500	SPAN-NBHMM2NZ	0.0001	801	500	434
H3K27me3	macs2	500k	2	500	SPAN-NBHMM2NZ	1e-06	454	499	453
